date,year,month,day,weekday,hour,demand,temperature
11/2/2014,2014,11,2,1,10,13982,39
11/2/2014,2014,11,2,1,11,14325,38
11/2/2014,2014,11,2,1,12,14499,38
11/2/2014,2014,11,2,1,13,14459,39
11/2/2014,2014,11,2,1,14,14300,39
11/2/2014,2014,11,2,1,15,14174,41
11/2/2014,2014,11,2,1,16,14262,42
11/2/2014,2014,11,2,1,17,14906,43
11/2/2014,2014,11,2,1,18,15840,42
11/2/2014,2014,11,2,1,19,15705,41
11/2/2014,2014,11,2,1,20,15120,41
11/2/2014,2014,11,2,1,21,14555,40
11/2/2014,2014,11,2,1,22,13516,40
11/2/2014,2014,11,2,1,23,12329,39
11/2/2014,2014,11,2,1,24,11390,38
11/3/2014,2014,11,3,2,1,10769,37
11/3/2014,2014,11,3,2,2,10446,37
11/3/2014,2014,11,3,2,3,10324,36
11/3/2014,2014,11,3,2,4,10383,35
11/3/2014,2014,11,3,2,5,10847,35
11/3/2014,2014,11,3,2,6,12108,34
11/3/2014,2014,11,3,2,7,13962,34
11/3/2014,2014,11,3,2,8,14812,35
11/3/2014,2014,11,3,2,9,14890,37
11/3/2014,2014,11,3,2,10,14830,40
11/3/2014,2014,11,3,2,11,14781,44
11/3/2014,2014,11,3,2,12,14680,46
11/3/2014,2014,11,3,2,13,14461,49
11/3/2014,2014,11,3,2,14,14394,51
11/3/2014,2014,11,3,2,15,14303,53
11/3/2014,2014,11,3,2,16,14473,53
11/3/2014,2014,11,3,2,17,15246,53
11/3/2014,2014,11,3,2,18,16507,51
11/3/2014,2014,11,3,2,19,16394,50
11/3/2014,2014,11,3,2,20,15919,49
11/3/2014,2014,11,3,2,21,15192,47
11/3/2014,2014,11,3,2,22,14034,45
11/3/2014,2014,11,3,2,23,12695,44
11/3/2014,2014,11,3,2,24,11535,42
11/4/2014,2014,11,4,3,1,10796,41
11/4/2014,2014,11,4,3,2,10418,41
11/4/2014,2014,11,4,3,3,10244,42
11/4/2014,2014,11,4,3,4,10261,42
11/4/2014,2014,11,4,3,5,10650,43
11/4/2014,2014,11,4,3,6,11769,42
11/4/2014,2014,11,4,3,7,13452,42
11/4/2014,2014,11,4,3,8,14329,43
11/4/2014,2014,11,4,3,9,14548,47
11/4/2014,2014,11,4,3,10,14572,50
11/4/2014,2014,11,4,3,11,14573,53
11/4/2014,2014,11,4,3,12,14490,56
11/4/2014,2014,11,4,3,13,14382,58
11/4/2014,2014,11,4,3,14,14352,60
11/4/2014,2014,11,4,3,15,14251,60
11/4/2014,2014,11,4,3,16,14296,60
11/4/2014,2014,11,4,3,17,15041,59
11/4/2014,2014,11,4,3,18,16093,56
11/4/2014,2014,11,4,3,19,15945,56
11/4/2014,2014,11,4,3,20,15510,55
11/4/2014,2014,11,4,3,21,14808,53
11/4/2014,2014,11,4,3,22,13660,52
11/4/2014,2014,11,4,3,23,12304,52
11/4/2014,2014,11,4,3,24,11173,52
11/5/2014,2014,11,5,4,1,10417,54
11/5/2014,2014,11,5,4,2,9995,52
11/5/2014,2014,11,5,4,3,9797,52
11/5/2014,2014,11,5,4,4,9761,51
11/5/2014,2014,11,5,4,5,10094,51
11/5/2014,2014,11,5,4,6,11157,52
11/5/2014,2014,11,5,4,7,13053,52
11/5/2014,2014,11,5,4,8,14027,52
11/5/2014,2014,11,5,4,9,14259,54
11/5/2014,2014,11,5,4,10,14368,56
11/5/2014,2014,11,5,4,11,14488,59
11/5/2014,2014,11,5,4,12,14456,61
11/5/2014,2014,11,5,4,13,14338,63
11/5/2014,2014,11,5,4,14,14321,63
11/5/2014,2014,11,5,4,15,14203,63
11/5/2014,2014,11,5,4,16,14235,61
11/5/2014,2014,11,5,4,17,15018,60
11/5/2014,2014,11,5,4,18,16067,57
11/5/2014,2014,11,5,4,19,15916,55
11/5/2014,2014,11,5,4,20,15420,53
11/5/2014,2014,11,5,4,21,14691,51
11/5/2014,2014,11,5,4,22,13569,50
11/5/2014,2014,11,5,4,23,12224,48
11/5/2014,2014,11,5,4,24,11114,47
11/6/2014,2014,11,6,5,1,10386,45
11/6/2014,2014,11,6,5,2,9968,46
11/6/2014,2014,11,6,5,3,9769,45
11/6/2014,2014,11,6,5,4,9772,45
11/6/2014,2014,11,6,5,5,10129,46
11/6/2014,2014,11,6,5,6,11262,45
11/6/2014,2014,11,6,5,7,13211,46
11/6/2014,2014,11,6,5,8,14294,46
11/6/2014,2014,11,6,5,9,14602,46
11/6/2014,2014,11,6,5,10,14758,47
11/6/2014,2014,11,6,5,11,14942,47
11/6/2014,2014,11,6,5,12,15032,47
11/6/2014,2014,11,6,5,13,14986,47
11/6/2014,2014,11,6,5,14,15028,47
11/6/2014,2014,11,6,5,15,14995,47
11/6/2014,2014,11,6,5,16,15171,47
11/6/2014,2014,11,6,5,17,15924,46
11/6/2014,2014,11,6,5,18,16439,46
11/6/2014,2014,11,6,5,19,16201,46
11/6/2014,2014,11,6,5,20,15708,46
11/6/2014,2014,11,6,5,21,15013,46
11/6/2014,2014,11,6,5,22,13890,46
11/6/2014,2014,11,6,5,23,12500,46
11/6/2014,2014,11,6,5,24,11367,46
11/7/2014,2014,11,7,6,1,10583,46
11/7/2014,2014,11,7,6,2,10155,46
11/7/2014,2014,11,7,6,3,9942,46
11/7/2014,2014,11,7,6,4,9909,45
11/7/2014,2014,11,7,6,5,10219,45
11/7/2014,2014,11,7,6,6,11270,44
11/7/2014,2014,11,7,6,7,13113,43
11/7/2014,2014,11,7,6,8,14128,43
11/7/2014,2014,11,7,6,9,14466,43
11/7/2014,2014,11,7,6,10,14675,44
11/7/2014,2014,11,7,6,11,14781,44
11/7/2014,2014,11,7,6,12,14699,45
11/7/2014,2014,11,7,6,13,14543,46
11/7/2014,2014,11,7,6,14,14521,46
11/7/2014,2014,11,7,6,15,14453,46
11/7/2014,2014,11,7,6,16,14570,46
11/7/2014,2014,11,7,6,17,15417,44
11/7/2014,2014,11,7,6,18,16212,43
11/7/2014,2014,11,7,6,19,15942,42
11/7/2014,2014,11,7,6,20,15454,40
11/7/2014,2014,11,7,6,21,14885,40
11/7/2014,2014,11,7,6,22,14049,39
11/7/2014,2014,11,7,6,23,12982,38
11/7/2014,2014,11,7,6,24,11924,38
11/8/2014,2014,11,8,7,1,11152,36
11/8/2014,2014,11,8,7,2,10706,37
11/8/2014,2014,11,8,7,3,10477,36
11/8/2014,2014,11,8,7,4,10414,36
11/8/2014,2014,11,8,7,5,10583,34
11/8/2014,2014,11,8,7,6,11095,34
11/8/2014,2014,11,8,7,7,11838,33
11/8/2014,2014,11,8,7,8,12653,33
11/8/2014,2014,11,8,7,9,13364,36
11/8/2014,2014,11,8,7,10,13642,38
11/8/2014,2014,11,8,7,11,13644,40
11/8/2014,2014,11,8,7,12,13469,42
11/8/2014,2014,11,8,7,13,13196,44
11/8/2014,2014,11,8,7,14,12948,45
11/8/2014,2014,11,8,7,15,12882,46
11/8/2014,2014,11,8,7,16,13095,46
11/8/2014,2014,11,8,7,17,14119,45
11/8/2014,2014,11,8,7,18,15149,43
11/8/2014,2014,11,8,7,19,14928,42
11/8/2014,2014,11,8,7,20,14468,41
11/8/2014,2014,11,8,7,21,13994,41
11/8/2014,2014,11,8,7,22,13328,40
11/8/2014,2014,11,8,7,23,12362,40
11/8/2014,2014,11,8,7,24,11439,41
11/9/2014,2014,11,9,1,1,10722,41
11/9/2014,2014,11,9,1,2,10249,41
11/9/2014,2014,11,9,1,3,9971,42
11/9/2014,2014,11,9,1,4,9852,43
11/9/2014,2014,11,9,1,5,9903,42
11/9/2014,2014,11,9,1,6,10193,43
11/9/2014,2014,11,9,1,7,10713,42
11/9/2014,2014,11,9,1,8,11404,42
11/9/2014,2014,11,9,1,9,12296,44
11/9/2014,2014,11,9,1,10,12804,45
11/9/2014,2014,11,9,1,11,12953,48
11/9/2014,2014,11,9,1,12,12988,50
11/9/2014,2014,11,9,1,13,12919,52
11/9/2014,2014,11,9,1,14,12805,54
11/9/2014,2014,11,9,1,15,12765,54
11/9/2014,2014,11,9,1,16,12970,54
11/9/2014,2014,11,9,1,17,14033,53
11/9/2014,2014,11,9,1,18,15293,50
11/9/2014,2014,11,9,1,19,15149,48
11/9/2014,2014,11,9,1,20,14743,45
11/9/2014,2014,11,9,1,21,14135,43
11/9/2014,2014,11,9,1,22,13135,41
11/9/2014,2014,11,9,1,23,12025,40
11/9/2014,2014,11,9,1,24,11087,39
11/10/2014,2014,11,10,2,1,10474,37
11/10/2014,2014,11,10,2,2,10157,37
11/10/2014,2014,11,10,2,3,10035,37
11/10/2014,2014,11,10,2,4,10088,37
11/10/2014,2014,11,10,2,5,10539,37
11/10/2014,2014,11,10,2,6,11751,36
11/10/2014,2014,11,10,2,7,13652,35
11/10/2014,2014,11,10,2,8,14567,35
11/10/2014,2014,11,10,2,9,14682,40
11/10/2014,2014,11,10,2,10,14616,45
11/10/2014,2014,11,10,2,11,14603,49
11/10/2014,2014,11,10,2,12,14526,52
11/10/2014,2014,11,10,2,13,14391,55
11/10/2014,2014,11,10,2,14,14311,56
11/10/2014,2014,11,10,2,15,14196,58
11/10/2014,2014,11,10,2,16,14257,57
11/10/2014,2014,11,10,2,17,15099,55
11/10/2014,2014,11,10,2,18,16271,52
11/10/2014,2014,11,10,2,19,16113,50
11/10/2014,2014,11,10,2,20,15583,49
11/10/2014,2014,11,10,2,21,14913,46
11/10/2014,2014,11,10,2,22,13859,45
11/10/2014,2014,11,10,2,23,12601,44
11/10/2014,2014,11,10,2,24,11474,42
11/11/2014,2014,11,11,3,1,10728,41
11/11/2014,2014,11,11,3,2,10322,40
11/11/2014,2014,11,11,3,3,10128,39
11/11/2014,2014,11,11,3,4,10131,39
11/11/2014,2014,11,11,3,5,10453,39
11/11/2014,2014,11,11,3,6,11364,40
11/11/2014,2014,11,11,3,7,12761,40
11/11/2014,2014,11,11,3,8,13711,41
11/11/2014,2014,11,11,3,9,14145,44
11/11/2014,2014,11,11,3,10,14323,48
11/11/2014,2014,11,11,3,11,14420,52
11/11/2014,2014,11,11,3,12,14338,55
11/11/2014,2014,11,11,3,13,14219,58
11/11/2014,2014,11,11,3,14,14178,61
11/11/2014,2014,11,11,3,15,14132,61
11/11/2014,2014,11,11,3,16,14230,61
11/11/2014,2014,11,11,3,17,15077,60
11/11/2014,2014,11,11,3,18,16188,57
11/11/2014,2014,11,11,3,19,15940,55
11/11/2014,2014,11,11,3,20,15406,54
11/11/2014,2014,11,11,3,21,14663,52
11/11/2014,2014,11,11,3,22,13574,52
11/11/2014,2014,11,11,3,23,12224,53
11/11/2014,2014,11,11,3,24,11093,53
11/12/2014,2014,11,12,4,1,10354,53
11/12/2014,2014,11,12,4,2,9918,53
11/12/2014,2014,11,12,4,3,9692,53
11/12/2014,2014,11,12,4,4,9666,53
11/12/2014,2014,11,12,4,5,9997,53
11/12/2014,2014,11,12,4,6,11056,52
11/12/2014,2014,11,12,4,7,12906,53
11/12/2014,2014,11,12,4,8,13952,52
11/12/2014,2014,11,12,4,9,14281,53
11/12/2014,2014,11,12,4,10,14443,54
11/12/2014,2014,11,12,4,11,14550,55
11/12/2014,2014,11,12,4,12,14585,57
11/12/2014,2014,11,12,4,13,14516,58
11/12/2014,2014,11,12,4,14,14527,60
11/12/2014,2014,11,12,4,15,14441,60
11/12/2014,2014,11,12,4,16,14541,57
11/12/2014,2014,11,12,4,17,15230,54
11/12/2014,2014,11,12,4,18,16161,53
11/12/2014,2014,11,12,4,19,15919,52
11/12/2014,2014,11,12,4,20,15453,50
11/12/2014,2014,11,12,4,21,14800,48
11/12/2014,2014,11,12,4,22,13712,46
11/12/2014,2014,11,12,4,23,12417,44
11/12/2014,2014,11,12,4,24,11291,43
11/13/2014,2014,11,13,5,1,10567,41
11/13/2014,2014,11,13,5,2,10215,40
11/13/2014,2014,11,13,5,3,10079,39
11/13/2014,2014,11,13,5,4,10158,37
11/13/2014,2014,11,13,5,5,10560,35
11/13/2014,2014,11,13,5,6,11767,33
11/13/2014,2014,11,13,5,7,13674,34
11/13/2014,2014,11,13,5,8,14575,34
11/13/2014,2014,11,13,5,9,14616,38
11/13/2014,2014,11,13,5,10,14576,41
11/13/2014,2014,11,13,5,11,14524,44
11/13/2014,2014,11,13,5,12,14431,46
11/13/2014,2014,11,13,5,13,14310,47
11/13/2014,2014,11,13,5,14,14360,48
11/13/2014,2014,11,13,5,15,14409,47
11/13/2014,2014,11,13,5,16,14679,47
11/13/2014,2014,11,13,5,17,15749,46
11/13/2014,2014,11,13,5,18,16548,45
11/13/2014,2014,11,13,5,19,16397,44
11/13/2014,2014,11,13,5,20,15973,44
11/13/2014,2014,11,13,5,21,15328,42
11/13/2014,2014,11,13,5,22,14277,40
11/13/2014,2014,11,13,5,23,12962,38
11/13/2014,2014,11,13,5,24,11843,37
11/14/2014,2014,11,14,6,1,11091,35
11/14/2014,2014,11,14,6,2,10715,34
11/14/2014,2014,11,14,6,3,10529,34
11/14/2014,2014,11,14,6,4,10532,34
11/14/2014,2014,11,14,6,5,10909,34
11/14/2014,2014,11,14,6,6,12020,34
11/14/2014,2014,11,14,6,7,13926,34
11/14/2014,2014,11,14,6,8,14936,34
11/14/2014,2014,11,14,6,9,15152,34
11/14/2014,2014,11,14,6,10,15141,36
11/14/2014,2014,11,14,6,11,15100,38
11/14/2014,2014,11,14,6,12,14997,40
11/14/2014,2014,11,14,6,13,14852,41
11/14/2014,2014,11,14,6,14,14817,40
11/14/2014,2014,11,14,6,15,14732,40
11/14/2014,2014,11,14,6,16,14874,41
11/14/2014,2014,11,14,6,17,15770,38
11/14/2014,2014,11,14,6,18,16700,36
11/14/2014,2014,11,14,6,19,16451,35
11/14/2014,2014,11,14,6,20,15975,33
11/14/2014,2014,11,14,6,21,15455,33
11/14/2014,2014,11,14,6,22,14639,32
11/14/2014,2014,11,14,6,23,13589,32
11/14/2014,2014,11,14,6,24,12529,30
11/15/2014,2014,11,15,7,1,11740,30
11/15/2014,2014,11,15,7,2,11297,29
11/15/2014,2014,11,15,7,3,11078,29
11/15/2014,2014,11,15,7,4,10999,28
11/15/2014,2014,11,15,7,5,11167,27
11/15/2014,2014,11,15,7,6,11664,26
11/15/2014,2014,11,15,7,7,12436,27
11/15/2014,2014,11,15,7,8,13247,26
11/15/2014,2014,11,15,7,9,13959,29
11/15/2014,2014,11,15,7,10,14282,31
11/15/2014,2014,11,15,7,11,14355,34
11/15/2014,2014,11,15,7,12,14207,35
11/15/2014,2014,11,15,7,13,13940,37
11/15/2014,2014,11,15,7,14,13708,38
11/15/2014,2014,11,15,7,15,13661,39
11/15/2014,2014,11,15,7,16,13921,39
11/15/2014,2014,11,15,7,17,14977,37
11/15/2014,2014,11,15,7,18,15997,35
11/15/2014,2014,11,15,7,19,15833,34
11/15/2014,2014,11,15,7,20,15416,32
11/15/2014,2014,11,15,7,21,14999,31
11/15/2014,2014,11,15,7,22,14314,29
11/15/2014,2014,11,15,7,23,13425,29
11/15/2014,2014,11,15,7,24,12520,27
11/16/2014,2014,11,16,1,1,11842,27
11/16/2014,2014,11,16,1,2,11431,27
11/16/2014,2014,11,16,1,3,11215,27
11/16/2014,2014,11,16,1,4,11147,26
11/16/2014,2014,11,16,1,5,11234,26
11/16/2014,2014,11,16,1,6,11547,26
11/16/2014,2014,11,16,1,7,12034,27
11/16/2014,2014,11,16,1,8,12699,27
11/16/2014,2014,11,16,1,9,13589,29
11/16/2014,2014,11,16,1,10,14272,32
11/16/2014,2014,11,16,1,11,14503,34
11/16/2014,2014,11,16,1,12,14477,36
11/16/2014,2014,11,16,1,13,14404,38
11/16/2014,2014,11,16,1,14,14376,39
11/16/2014,2014,11,16,1,15,14347,40
11/16/2014,2014,11,16,1,16,14592,40
11/16/2014,2014,11,16,1,17,15714,40
11/16/2014,2014,11,16,1,18,16440,40
11/16/2014,2014,11,16,1,19,16180,40
11/16/2014,2014,11,16,1,20,15713,39
11/16/2014,2014,11,16,1,21,15013,39
11/16/2014,2014,11,16,1,22,13971,39
11/16/2014,2014,11,16,1,23,12812,39
11/16/2014,2014,11,16,1,24,11762,39
11/17/2014,2014,11,17,2,1,10992,39
11/17/2014,2014,11,17,2,2,10588,39
11/17/2014,2014,11,17,2,3,10403,37
11/17/2014,2014,11,17,2,4,10449,37
11/17/2014,2014,11,17,2,5,10872,36
11/17/2014,2014,11,17,2,6,12038,35
11/17/2014,2014,11,17,2,7,14031,35
11/17/2014,2014,11,17,2,8,15194,36
11/17/2014,2014,11,17,2,9,15635,35
11/17/2014,2014,11,17,2,10,15897,36
11/17/2014,2014,11,17,2,11,16074,37
11/17/2014,2014,11,17,2,12,16116,38
11/17/2014,2014,11,17,2,13,16060,39
11/17/2014,2014,11,17,2,14,16008,40
11/17/2014,2014,11,17,2,15,15938,40
11/17/2014,2014,11,17,2,16,16163,40
11/17/2014,2014,11,17,2,17,16936,40
11/17/2014,2014,11,17,2,18,17380,40
11/17/2014,2014,11,17,2,19,17052,40
11/17/2014,2014,11,17,2,20,16478,42
11/17/2014,2014,11,17,2,21,15708,43
11/17/2014,2014,11,17,2,22,14484,43
11/17/2014,2014,11,17,2,23,13081,42
11/17/2014,2014,11,17,2,24,11851,42
11/18/2014,2014,11,18,3,1,11065,41
11/18/2014,2014,11,18,3,2,10680,40
11/18/2014,2014,11,18,3,3,10489,40
11/18/2014,2014,11,18,3,4,10534,39
11/18/2014,2014,11,18,3,5,10943,38
11/18/2014,2014,11,18,3,6,12132,37
11/18/2014,2014,11,18,3,7,14145,36
11/18/2014,2014,11,18,3,8,15106,35
11/18/2014,2014,11,18,3,9,15235,35
11/18/2014,2014,11,18,3,10,15224,35
11/18/2014,2014,11,18,3,11,15238,35
11/18/2014,2014,11,18,3,12,15184,36
11/18/2014,2014,11,18,3,13,15114,35
11/18/2014,2014,11,18,3,14,15150,35
11/18/2014,2014,11,18,3,15,15207,34
11/18/2014,2014,11,18,3,16,15569,32
11/18/2014,2014,11,18,3,17,16798,30
11/18/2014,2014,11,18,3,18,17933,28
11/18/2014,2014,11,18,3,19,17870,28
11/18/2014,2014,11,18,3,20,17527,27
11/18/2014,2014,11,18,3,21,16950,26
11/18/2014,2014,11,18,3,22,15901,26
11/18/2014,2014,11,18,3,23,14491,25
11/18/2014,2014,11,18,3,24,13328,25
11/19/2014,2014,11,19,4,1,12602,24
11/19/2014,2014,11,19,4,2,12231,23
11/19/2014,2014,11,19,4,3,12084,23
11/19/2014,2014,11,19,4,4,12141,22
11/19/2014,2014,11,19,4,5,12543,22
11/19/2014,2014,11,19,4,6,13734,21
11/19/2014,2014,11,19,4,7,15680,21
11/19/2014,2014,11,19,4,8,16533,21
11/19/2014,2014,11,19,4,9,16470,24
11/19/2014,2014,11,19,4,10,16279,26
11/19/2014,2014,11,19,4,11,16162,29
11/19/2014,2014,11,19,4,12,15962,31
11/19/2014,2014,11,19,4,13,15733,33
11/19/2014,2014,11,19,4,14,15654,34
11/19/2014,2014,11,19,4,15,15610,34
11/19/2014,2014,11,19,4,16,15899,33
11/19/2014,2014,11,19,4,17,17071,32
11/19/2014,2014,11,19,4,18,18088,31
11/19/2014,2014,11,19,4,19,17979,29
11/19/2014,2014,11,19,4,20,17657,28
11/19/2014,2014,11,19,4,21,17054,28
11/19/2014,2014,11,19,4,22,15899,28
11/19/2014,2014,11,19,4,23,14422,29
11/19/2014,2014,11,19,4,24,13158,30
11/20/2014,2014,11,20,5,1,12306,30
11/20/2014,2014,11,20,5,2,11835,30
11/20/2014,2014,11,20,5,3,11626,30
11/20/2014,2014,11,20,5,4,11637,30
11/20/2014,2014,11,20,5,5,11994,30
11/20/2014,2014,11,20,5,6,13133,30
11/20/2014,2014,11,20,5,7,15042,31
11/20/2014,2014,11,20,5,8,15908,31
11/20/2014,2014,11,20,5,9,15878,33
11/20/2014,2014,11,20,5,10,15678,36
11/20/2014,2014,11,20,5,11,15524,39
11/20/2014,2014,11,20,5,12,15374,43
11/20/2014,2014,11,20,5,13,15196,44
11/20/2014,2014,11,20,5,14,15145,44
11/20/2014,2014,11,20,5,15,15103,44
11/20/2014,2014,11,20,5,16,15356,43
11/20/2014,2014,11,20,5,17,16435,42
11/20/2014,2014,11,20,5,18,17377,39
11/20/2014,2014,11,20,5,19,17292,38
11/20/2014,2014,11,20,5,20,16944,35
11/20/2014,2014,11,20,5,21,16370,33
11/20/2014,2014,11,20,5,22,15385,32
11/20/2014,2014,11,20,5,23,14032,31
11/20/2014,2014,11,20,5,24,12885,29
11/21/2014,2014,11,21,6,1,12131,29
11/21/2014,2014,11,21,6,2,11748,28
11/21/2014,2014,11,21,6,3,11604,28
11/21/2014,2014,11,21,6,4,11671,27
11/21/2014,2014,11,21,6,5,12086,27
11/21/2014,2014,11,21,6,6,13281,26
11/21/2014,2014,11,21,6,7,15211,25
11/21/2014,2014,11,21,6,8,16127,25
11/21/2014,2014,11,21,6,9,16169,27
11/21/2014,2014,11,21,6,10,16119,29
11/21/2014,2014,11,21,6,11,16077,31
11/21/2014,2014,11,21,6,12,15970,32
11/21/2014,2014,11,21,6,13,15814,33
11/21/2014,2014,11,21,6,14,15777,34
11/21/2014,2014,11,21,6,15,15746,33
11/21/2014,2014,11,21,6,16,15953,33
11/21/2014,2014,11,21,6,17,16980,31
11/21/2014,2014,11,21,6,18,17742,30
11/21/2014,2014,11,21,6,19,17510,29
11/21/2014,2014,11,21,6,20,17059,28
11/21/2014,2014,11,21,6,21,16538,27
11/21/2014,2014,11,21,6,22,15707,26
11/21/2014,2014,11,21,6,23,14600,26
11/21/2014,2014,11,21,6,24,13529,25
11/22/2014,2014,11,22,7,1,12731,24
11/22/2014,2014,11,22,7,2,12300,23
11/22/2014,2014,11,22,7,3,12103,24
11/22/2014,2014,11,22,7,4,12050,22
11/22/2014,2014,11,22,7,5,12183,22
11/22/2014,2014,11,22,7,6,12659,22
11/22/2014,2014,11,22,7,7,13455,21
11/22/2014,2014,11,22,7,8,14220,22
11/22/2014,2014,11,22,7,9,14941,25
11/22/2014,2014,11,22,7,10,15307,29
11/22/2014,2014,11,22,7,11,15402,32
11/22/2014,2014,11,22,7,12,15231,34
11/22/2014,2014,11,22,7,13,14890,36
11/22/2014,2014,11,22,7,14,14530,38
11/22/2014,2014,11,22,7,15,14379,41
11/22/2014,2014,11,22,7,16,14619,41
11/22/2014,2014,11,22,7,17,15729,40
11/22/2014,2014,11,22,7,18,16392,39
11/22/2014,2014,11,22,7,19,16066,39
11/22/2014,2014,11,22,7,20,15545,39
11/22/2014,2014,11,22,7,21,15003,39
11/22/2014,2014,11,22,7,22,14255,40
11/22/2014,2014,11,22,7,23,13241,40
11/22/2014,2014,11,22,7,24,12230,41
11/23/2014,2014,11,23,1,1,11435,41
11/23/2014,2014,11,23,1,2,10922,42
11/23/2014,2014,11,23,1,3,10635,42
11/23/2014,2014,11,23,1,4,10487,42
11/23/2014,2014,11,23,1,5,10530,42
11/23/2014,2014,11,23,1,6,10823,41
11/23/2014,2014,11,23,1,7,11356,41
11/23/2014,2014,11,23,1,8,12023,41
11/23/2014,2014,11,23,1,9,12891,42
11/23/2014,2014,11,23,1,10,13311,44
11/23/2014,2014,11,23,1,11,13381,49
11/23/2014,2014,11,23,1,12,13317,51
11/23/2014,2014,11,23,1,13,13281,54
11/23/2014,2014,11,23,1,14,13166,55
11/23/2014,2014,11,23,1,15,13119,57
11/23/2014,2014,11,23,1,16,13354,57
11/23/2014,2014,11,23,1,17,14669,54
11/23/2014,2014,11,23,1,18,15664,52
11/23/2014,2014,11,23,1,19,15501,49
11/23/2014,2014,11,23,1,20,15063,47
11/23/2014,2014,11,23,1,21,14462,46
11/23/2014,2014,11,23,1,22,13451,44
11/23/2014,2014,11,23,1,23,12339,44
11/23/2014,2014,11,23,1,24,11342,43
11/24/2014,2014,11,24,2,1,10643,43
11/24/2014,2014,11,24,2,2,10274,42
11/24/2014,2014,11,24,2,3,10103,43
11/24/2014,2014,11,24,2,4,10135,43
11/24/2014,2014,11,24,2,5,10489,43
11/24/2014,2014,11,24,2,6,11604,45
11/24/2014,2014,11,24,2,7,13547,48
11/24/2014,2014,11,24,2,8,14764,51
11/24/2014,2014,11,24,2,9,15141,57
11/24/2014,2014,11,24,2,10,15334,59
11/24/2014,2014,11,24,2,11,15479,60
11/24/2014,2014,11,24,2,12,15469,61
11/24/2014,2014,11,24,2,13,15342,62
11/24/2014,2014,11,24,2,14,15268,63
11/24/2014,2014,11,24,2,15,15078,63
11/24/2014,2014,11,24,2,16,15131,63
11/24/2014,2014,11,24,2,17,15964,62
11/24/2014,2014,11,24,2,18,16599,61
11/24/2014,2014,11,24,2,19,16350,61
11/24/2014,2014,11,24,2,20,15845,60
11/24/2014,2014,11,24,2,21,15109,60
11/24/2014,2014,11,24,2,22,13980,59
11/24/2014,2014,11,24,2,23,12656,61
11/24/2014,2014,11,24,2,24,11414,62
11/25/2014,2014,11,25,3,1,10535,62
11/25/2014,2014,11,25,3,2,10046,62
11/25/2014,2014,11,25,3,3,9778,61
11/25/2014,2014,11,25,3,4,9736,59
11/25/2014,2014,11,25,3,5,10043,59
11/25/2014,2014,11,25,3,6,11083,57
11/25/2014,2014,11,25,3,7,12992,56
11/25/2014,2014,11,25,3,8,14028,55
11/25/2014,2014,11,25,3,9,14304,57
11/25/2014,2014,11,25,3,10,14433,58
11/25/2014,2014,11,25,3,11,14570,59
11/25/2014,2014,11,25,3,12,14557,59
11/25/2014,2014,11,25,3,13,14479,58
11/25/2014,2014,11,25,3,14,14449,57
11/25/2014,2014,11,25,3,15,14355,57
11/25/2014,2014,11,25,3,16,14469,55
11/25/2014,2014,11,25,3,17,15387,54
11/25/2014,2014,11,25,3,18,16163,51
11/25/2014,2014,11,25,3,19,16031,50
11/25/2014,2014,11,25,3,20,15682,48
11/25/2014,2014,11,25,3,21,15128,46
11/25/2014,2014,11,25,3,22,14192,46
11/25/2014,2014,11,25,3,23,12937,44
11/25/2014,2014,11,25,3,24,11755,44
11/26/2014,2014,11,26,4,1,10901,44
11/26/2014,2014,11,26,4,2,10448,44
11/26/2014,2014,11,26,4,3,10193,44
11/26/2014,2014,11,26,4,4,10244,44
11/26/2014,2014,11,26,4,5,10565,43
11/26/2014,2014,11,26,4,6,11537,42
11/26/2014,2014,11,26,4,7,13227,42
11/26/2014,2014,11,26,4,8,14471,41
11/26/2014,2014,11,26,4,9,15179,41
11/26/2014,2014,11,26,4,10,15668,41
11/26/2014,2014,11,26,4,11,16116,38
11/26/2014,2014,11,26,4,12,16387,36
11/26/2014,2014,11,26,4,13,16500,35
11/26/2014,2014,11,26,4,14,16588,34
11/26/2014,2014,11,26,4,15,16550,34
11/26/2014,2014,11,26,4,16,16578,34
11/26/2014,2014,11,26,4,17,17294,33
11/26/2014,2014,11,26,4,18,17581,34
11/26/2014,2014,11,26,4,19,17164,34
11/26/2014,2014,11,26,4,20,16455,34
11/26/2014,2014,11,26,4,21,15679,34
11/26/2014,2014,11,26,4,22,14625,34
11/26/2014,2014,11,26,4,23,13439,33
11/26/2014,2014,11,26,4,24,12235,33
11/27/2014,2014,11,27,5,1,11379,33
11/27/2014,2014,11,27,5,2,10888,33
11/27/2014,2014,11,27,5,3,10590,33
11/27/2014,2014,11,27,5,4,10454,32
11/27/2014,2014,11,27,5,5,10546,33
11/27/2014,2014,11,27,5,6,10989,33
11/27/2014,2014,11,27,5,7,11692,32
11/27/2014,2014,11,27,5,8,12449,32
11/27/2014,2014,11,27,5,9,13495,32
11/27/2014,2014,11,27,5,10,14341,33
11/27/2014,2014,11,27,5,11,14845,34
11/27/2014,2014,11,27,5,12,15003,34
11/27/2014,2014,11,27,5,13,14699,35
11/27/2014,2014,11,27,5,14,14095,36
11/27/2014,2014,11,27,5,15,13489,35
11/27/2014,2014,11,27,5,16,13208,35
